audio_name,applied_effects,GA_effects,similarity_indv,best_fit,similarity_indv_effects_only
78.mp3,"{0: {'rate_hz': 15.26}, 2: {'drive_db': 8.16}, 4: {'depth': 0.43}}","{2: {'drive_db': 12.98}, 3: {'gain_db': 5.01}, 1: {'delay_seconds': 2.83}, 4: {'depth': 0.47}, 0: {'rate_hz': 1.35}}",0.5118313227915914,8.78031600954775,
79.mp3,"{3: {'gain_db': 3.57}, 5: {'wet_level': 0.46}, 0: {'rate_hz': 17.99}, 2: {'drive_db': 8.53}}","{5: {'wet_level': 0.4}, 2: {'drive_db': 5.08}, 0: {'rate_hz': 15.88}}",0.7080956920496033,1.5561275636500682,
80.mp3,"{0: {'rate_hz': 5.89}, 5: {'wet_level': 0.35}, 1: {'delay_seconds': 4.19}, 2: {'drive_db': 4.85}, 3: {'gain_db': -9.71}, 4: {'depth': 0.39}}","{4: {'depth': 0.53}, 5: {'wet_level': 0.34}, 0: {'rate_hz': 1.14}, 3: {'gain_db': -5.41}, 1: {'delay_seconds': 4.65}}",0.806512824618692,20.57242173232172,
81.mp3,"{0: {'rate_hz': 5.65}, 4: {'depth': 0.56}, 3: {'gain_db': -1.27}, 5: {'wet_level': 0.53}, 2: {'drive_db': 14.06}}","{2: {'drive_db': 11.83}, 0: {'rate_hz': 3.9}, 4: {'depth': 0.52}, 5: {'wet_level': 0.52}, 3: {'gain_db': 1.55}}",0.9136946098417349,17.020040716319315,
82.mp3,"{2: {'drive_db': 8.46}, 4: {'depth': 0.26}, 3: {'gain_db': -5.38}, 0: {'rate_hz': 15.74}, 5: {'wet_level': 0.44}}","{0: {'rate_hz': 12.87}, 2: {'drive_db': 1.26}, 4: {'depth': 0.21}, 5: {'wet_level': 0.39}, 3: {'gain_db': -0.9}}",0.8110303644810941,9.683256295011782,
83.mp3,"{4: {'depth': 0.42}, 1: {'delay_seconds': 3.33}}","{1: {'delay_seconds': 3.35}, 2: {'drive_db': 6.14}, 4: {'depth': 0.41}, 3: {'gain_db': 7.75}}",0.6165509534549651,4.800498190262109,
84.mp3,"{0: {'rate_hz': 2.21}, 1: {'delay_seconds': 4.3}, 5: {'wet_level': 0.38}, 3: {'gain_db': -9.53}, 4: {'depth': 0.23}, 2: {'drive_db': 7.82}}","{4: {'depth': 0.37}, 2: {'drive_db': 8.26}, 0: {'rate_hz': 12.5}}",0.5065593491351509,5.136156800451798,
85.mp3,"{3: {'gain_db': -7.43}, 5: {'wet_level': 0.34}, 0: {'rate_hz': 1.44}, 2: {'drive_db': 8.55}, 1: {'delay_seconds': 1.12}}","{1: {'delay_seconds': 3.28}, 2: {'drive_db': 6.69}, 3: {'gain_db': -7.42}, 4: {'depth': 0.37}, 5: {'wet_level': 0.44}}",0.6815368138608076,6.130201149125986,
86.mp3,"{3: {'gain_db': -1.32}, 1: {'delay_seconds': 3.44}, 5: {'wet_level': 0.33}}",{1: {'delay_seconds': 3.93}},0.7111921053710615,1.1606918320617006,
87.mp3,"{4: {'depth': 0.24}, 5: {'wet_level': 0.32}, 1: {'delay_seconds': 4.67}, 3: {'gain_db': 1.24}}","{2: {'drive_db': 17.78}, 5: {'wet_level': 0.35}, 1: {'delay_seconds': 4.89}, 3: {'gain_db': -6.56}, 4: {'depth': 0.33}}",0.5980553520694671,14.521884118979717,
88.mp3,"{4: {'depth': 0.3}, 0: {'rate_hz': 11.73}, 5: {'wet_level': 0.25}, 1: {'delay_seconds': 3.87}, 2: {'drive_db': 12.76}, 3: {'gain_db': 6.84}}","{5: {'wet_level': 0.32}, 4: {'depth': 0.42}, 1: {'delay_seconds': 3.8}, 0: {'rate_hz': 12.98}}",0.557710245594755,20.305988672284656,
89.mp3,"{4: {'depth': 0.35}, 5: {'wet_level': 0.23}}","{0: {'rate_hz': 8.84}, 2: {'drive_db': 1.43}, 3: {'gain_db': -0.76}, 4: {'depth': 0.55}}",0.6653420140014695,0.4460474119822663,
90.mp3,"{2: {'drive_db': 19.21}, 4: {'depth': 0.39}}","{5: {'wet_level': 0.26}, 4: {'depth': 0.33}, 0: {'rate_hz': 12.47}, 3: {'gain_db': 7.91}, 2: {'drive_db': 10.05}}",0.4838904706399073,0.1293465977115664,
